size smiles qed sa qed sa max_or_val 
24 COc1cc2ncnc(Nc3ccccc3Cl)c2cc1OCCO 0.7126757164444047 0.8774523937595633 0.7126757164444047 0.8774523937595633 0
22 COc1cc2ncnc(Nc3ccc(C)cc3)c2cc1OC 0.7950475618939019 0.9042405061001284 0.7950475618939019 0.9042405061001284 0
23 O=C(c1ccc2c(Nc3ccccc3)ncnc2c1)N1CCC1 0.8069155194861408 0.9026453702946537 0.8069155194861408 0.9026453702946537 1
23 COCCNc1ncnc2cc(-c3ccc(OC)cc3)ccc12 0.7075735912478746 0.892434578101772 0.7075735912478746 0.892434578101772 0
24 Oc1ccc(Nc2ncnc3cc(CN4CCCC4)ccc23)cc1 0.7182076965249681 0.8845677768047686 0.7182076965249681 0.8845677768047686 0
18 Ic1ccc2c(Nc3ccccc3)ncnc2c1 0.7129630076696656 0.8947893842108646 0.7129630076696656 0.8947893842108646 0
20 Cc1cccc(CNc2ncnc3cc(F)ccc23)c1 0.7861005856779184 0.8985821824749269 0.7861005856779184 0.8985821824749269 0
22 COc1ccc2c(Nc3ccc(OC)c(F)c3)ncnc2c1 0.7983836473287707 0.8951276855873077 0.7983836473287707 0.8951276855873077 0
23 O=C(c1ccc2c(Nc3ccccc3)ncnc2c1)N1CCC1 0.8069155194861408 0.9026453702946537 0.8069155194861408 0.9026453702946537 0
23 O=C(c1ccc(-c2ccnc(NC3CC3)n2)cc1)N1CCCC1 0.9431924990628568 0.891209090156881 0.9431924990628568 0.891209090156881 1
20 CC(=O)Nc1ccc(NC(=O)c2ccc(Cl)cc2)cc1 0.9072140170902859 0.9558342950175569 0.9072140170902859 0.9558342950175569 1
22 O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1 0.9395977965968726 0.9416545119233649 0.9395977965968726 0.9416545119233649 1
19 CCNc1nccc(-c2ccc(OC(F)F)cc2)n1 0.9015580164558584 0.8800478381838855 0.9015580164558584 0.8800478381838855 0
22 COc1cccc(-c2nccc(Nc3ccccc3C)n2)c1 0.782103922425075 0.9008851184322406 0.782103922425075 0.9008851184322406 0
21 NCCNC(=O)c1ccc(SCc2ccc(Cl)cc2)cc1 0.8027602344829868 0.9106854951656563 0.8027602344829868 0.9106854951656563 0
19 COc1nccc(-c2ccc(NS(C)(=O)=O)cc2)n1 0.9173820794785157 0.882463873231996 0.9173820794785157 0.882463873231996 0
20 c1ccc(CNC2CCN(c3ccccc3)CC2)cc1 0.9116018963208811 0.9344714928197548 0.9116018963208811 0.9344714928197548 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 0
25 O=C(NC1CC1)c1ccc(-c2ccnc(-c3ccc(Cl)cc3)n2)cc1 0.7611461182510632 0.9025135378607148 0.7611461182510632 0.9025135378607148 0
21 CCNc1nccc(-c2ccc(C(=O)NC3CC3)cc2)n1 0.883767596952343 0.8944637002938615 0.883767596952343 0.8944637002938615 0
23 CCc1ccc(-c2ccnc(Nc3ccc(OC)cc3)n2)cc1 0.7558131094651243 0.9134894575506814 0.7558131094651243 0.9134894575506814 0
18 COc1ccnc(NC(=O)c2ccc(Cl)cc2)n1 0.9234787601367955 0.9056682709179421 0.9234787601367955 0.9056682709179421 0
23 O=C(c1ccc(-c2ccnc(NC3CC3)n2)cc1)N1CCCC1 0.9431924990628568 0.891209090156881 0.9431924990628568 0.891209090156881 0
22 CN(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.7895387536123151 0.907870935739933 0.7895387536123151 0.907870935739933 0
22 COc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1 0.7889554290234893 0.9174110799707024 0.7889554290234893 0.9174110799707024 0
23 NC(=O)c1ccc(Oc2nccc(-c3ccc(F)cc3)n2)cc1 0.8025977114152802 0.8932363733214778 0.8025977114152802 0.8932363733214778 0
22 CC(=O)Nc1ccc(-c2nccc(-c3ccccc3)n2)cc1 0.7982013162212954 0.9192548299707022 0.7982013162212954 0.9192548299707022 0
22 O=C(Nc1ccccc1)Nc1nccc(-c2ccccc2)n1 0.7709024539842628 0.9197903699115307 0.7709024539842628 0.9197903699115307 0
22 NC(=O)c1ccc(Cc2nccc(-c3ccccc3)n2)cc1 0.8026139917004204 0.9036312722783943 0.8026139917004204 0.9036312722783943 0
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 0
21 Clc1ccc(-c2ccnc(NCc3ccccc3)n2)cc1 0.7745560057521595 0.9193862478538285 0.7745560057521595 0.9193862478538285 0
20 CC(=O)Nc1ccc(NC(=O)c2ccc(Cl)cc2)cc1 0.9072140170902859 0.9558342950175569 0.9072140170902859 0.9558342950175569 0
21 Cc1cccc(-c2ccnc(NCc3ccccc3)n2)c1 0.7797926130329268 0.9146520046776497 0.7797926130329268 0.9146520046776497 0
22 COc1ccc(-c2ccnc(NCc3ccccc3)n2)cc1 0.7771440882495365 0.9200367604440751 0.7771440882495365 0.9200367604440751 0
22 COc1ccccc1-c1ccnc(NCc2ccccc2)n1 0.7771440882495365 0.9134414941718857 0.7771440882495365 0.9134414941718857 0
21 Clc1ccccc1-c1ccnc(NCc2ccccc2)n1 0.7745560057521595 0.9134284314766572 0.7745560057521595 0.9134284314766572 0
22 COc1cccc(-c2ccnc(NCc3ccccc3)n2)c1 0.7771440882495365 0.9137416125150809 0.7771440882495365 0.9137416125150809 0
15 Cc1ccnc(NCc2ccccc2)n1 0.8243924518036776 0.9216943387809167 0.8243924518036776 0.9216943387809167 0
22 CCc1ccc(-c2ccnc(NCc3ccccc3)n2)cc1 0.7598935773905469 0.9149214941718857 0.7598935773905469 0.9149214941718857 0
23 O=C(Nc1ccccc1)C1CCN(CCc2ccccc2)CC1 0.9154303941162628 0.937874238397578 0.9154303941162628 0.937874238397578 0
22 O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1 0.9395977965968726 0.9416545119233649 0.9395977965968726 0.9416545119233649 0
21 O=C(NC1CCN(c2ccccc2)CC1)c1ccccc1 0.9367641366970443 0.9395324016999825 0.9367641366970443 0.9395324016999825 0
20 CS(=O)(=O)c1ccc(C(=O)Nc2ccccc2Cl)cc1 0.9476815174531974 0.9408042900225517 0.9476815174531974 0.9408042900225517 1
19 O=C(COc1ccc(F)cc1)Nc1ccc(Cl)cc1 0.93015837334839 0.9550959863320337 0.93015837334839 0.9550959863320337 1
17 O=C(NCc1ccccc1)c1ccc(Br)cc1 0.9221549822599253 0.9651243306065874 0.9221549822599253 0.9651243306065874 1
18 COc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1 0.9167564433304107 0.9708691758953177 0.9167564433304107 0.9708691758953177 1
17 O=C(NCc1ccccc1)c1ccc(Br)cc1 0.9221549822599253 0.9651243306065874 0.9221549822599253 0.9651243306065874 0
18 O=C(COc1ccccc1)Nc1ccccc1Cl 0.916521388153388 0.9598407909318648 0.916521388153388 0.9598407909318648 0
20 CS(=O)(=O)c1ccc(C(=O)Nc2ccccc2Cl)cc1 0.9476815174531974 0.9408042900225517 0.9476815174531974 0.9408042900225517 0
22 O=C(Nc1cccc(F)c1)c1ccc(CN2CCCC2)cc1 0.9336998337728631 0.9359130030476253 0.9336998337728631 0.9359130030476253 0
19 O=C(COc1ccc(F)cc1)Nc1ccc(Cl)cc1 0.93015837334839 0.9550959863320337 0.93015837334839 0.9550959863320337 0
20 CCC(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1 0.8935439770849615 0.957980386207069 0.8935439770849615 0.957980386207069 0
20 CCC(=O)Nc1ccc(NC(=O)c2ccccc2)cc1 0.8935439770849615 0.957919927367663 0.8935439770849615 0.957919927367663 0
21 CCC(=O)Nc1ccc(C(=O)Nc2ccccc2C)cc1 0.8998570403015613 0.9483316446658736 0.8998570403015613 0.9483316446658736 0
19 CCOc1cccc(C(=O)NCc2ccccc2)c1 0.8915021289582274 0.9565481904242377 0.8915021289582274 0.9565481904242377 0
19 CCOc1ccc(C(=O)NCc2ccccc2)cc1 0.8915021289582274 0.9640225960186434 0.8915021289582274 0.9640225960186434 0
19 CCCOc1ccc(NC(=O)c2ccccc2)cc1 0.8836931987831743 0.9627081904242378 0.8836931987831743 0.9627081904242378 0
19 O=C(O)c1ccc(C(=O)NCc2ccccc2)cc1 0.8806161670901441 0.9627250461610934 0.8806161670901441 0.9627250461610934 0
19 CC(C)c1ccc(C(=O)NCc2ccccc2)cc1 0.8832287372354789 0.9577475532836007 0.8832287372354789 0.9577475532836007 0
18 COc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1 0.9167564433304107 0.9708691758953177 0.9167564433304107 0.9708691758953177 0
18 COc1ccc(NC(=O)c2ccc(Cl)cc2)cc1 0.9167564433304107 0.9708691758953177 0.9167564433304107 0.9708691758953177 0
18 O=C(O)c1ccn(Cc2ccc(Cl)cc2)c(=O)c1 0.9239284211099106 0.9040186962573085 0.9239284211099106 0.9040186962573085 1
20 CCCNC(=O)c1ccn(Cc2ccccc2)c(=O)c1 0.903542273215635 0.908844083912872 0.903542273215635 0.908844083912872 1
19 COc1ccc(Cn2ccc(C(=O)O)cc2=O)cc1 0.905160170866962 0.9070429733771339 0.905160170866962 0.9070429733771339 1
21 Cc1ccc(Cn2ccc(C(=O)NC3CC3)cc2=O)cc1 0.9333163590264999 0.8980612404937744 0.9333163590264999 0.8980612404937744 1
26 Cc1ccccc1Cn1ccc(-c2ccnc(NC3CCC3)n2)cc1=O 0.7663409161750259 0.8530363815125848 0.7663409161750259 0.8530363815125848 0
30 Cc1cccc(C(CO)n2ccc(-c3ccnc(Nc4ccn(C)n4)n3)cc2=O)c1 0.5146000970401321 0.7532310671944802 0.5146000970401321 0.7532310671944802 0
23 CNc1nccc(-c2ccn([C@H](C)c3ccccc3)c(=O)c2)n1 0.8048357119257935 0.7962856047577884 0.8048357119257935 0.7962856047577884 0
27 COC(=O)Nc1nccc(-c2ccn(Cc3ccc(C)c(F)c3)c(=O)c2)n1 0.7650936058041294 0.8408094410373409 0.7650936058041294 0.8408094410373409 0
22 CNc1nccc(-c2ccn(Cc3ccccc3)c(=O)c2)n1 0.8018814861431695 0.8701699742014716 0.8018814861431695 0.8701699742014716 0
28 Cn1ccc(Nc2nccc(-c3ccn(CCc4ccccc4)c(=O)c3)n2)n1 0.5628852113519213 0.8361929077954557 0.5628852113519213 0.8361929077954557 0
27 O=c1cc(-c2ccnc(NCC3CC3)n2)ccn1Cc1ccc(F)c(Cl)c1 0.6982484166363689 0.8395372973915131 0.6982484166363689 0.8395372973915131 0
24 CC(C)Nc1cc(-c2ccn(Cc3ccccc3)c(=O)c2)ccn1 0.7783192773220666 0.8674283134920047 0.7783192773220666 0.8674283134920047 0
25 O=c1cc(-c2ccc(NC3COC3)nc2)ccn1Cc1ccccc1 0.7799692432764829 0.8510322417595558 0.7799692432764829 0.8510322417595558 0
25 CC(=O)Nc1nccc(-c2ccn(Cc3ccc(C)cc3)c(=O)c2)n1 0.7955264634545998 0.8631576873731743 0.7955264634545998 0.8631576873731743 0
29 CN1CCC(Nc2nccc(-c3ccn(Cc4ccc(Cl)cc4)c(=O)c3)n2)CC1 0.6981857096310872 0.8438625667174219 0.6981857096310872 0.8438625667174219 0
26 Cc1ccc(Cn2ccc(-c3ccnc(NCC4CC4)n3)cc2=O)cc1 0.7422064274290929 0.8554513558715592 0.7422064274290929 0.8554513558715592 0
21 O=c1cc(-c2ccncn2)ccn1Cc1ccc(Cl)cc1 0.7464464312803608 0.8732774287511964 0.7464464312803608 0.8732774287511964 0
26 O=c1cc(-c2ccnc(NC3CCC3)n2)ccn1Cc1ccc(Cl)cc1 0.7417818531651025 0.8577514584356616 0.7417818531651025 0.8577514584356616 0
18 O=C(O)c1ccn(Cc2ccc(Cl)cc2)c(=O)c1 0.9239284211099106 0.9040186962573085 0.9239284211099106 0.9040186962573085 0
19 CCCNc1ccn(Cc2ccc(Cl)cc2)c(=O)c1 0.9084235799470279 0.8869056729417202 0.9084235799470279 0.8869056729417202 0
23 COc1ccc(Cn2ccc(-c3ccc(N)nc3)cc2=O)cc1 0.8039136626896001 0.8777540889391933 0.8039136626896001 0.8777540889391933 0
21 COc1ccc(Cn2ccc(OC3CCC3)cc2=O)cc1 0.8478556207890848 0.8859637002938615 0.8478556207890848 0.8859637002938615 0
17 COc1ccc(Cn2ccc(Br)cc2=O)cc1 0.8711980999943164 0.8951761490262631 0.8711980999943164 0.8951761490262631 0
20 COc1ccc(Cn2ccc(NC(C)=O)cc2=O)cc1 0.9238408772688325 0.900791987325249 0.9238408772688325 0.900791987325249 0
22 COc1ccc(Cn2ccc(C(=O)NC(C)C)cc2=O)cc1 0.9190068023686117 0.897866439365406 0.9190068023686117 0.897866439365406 0
22 COc1ccc(Cn2ccc(C(=O)NC3CC3)cc2=O)cc1 0.9153469620089125 0.8981773330724392 0.9153469620089125 0.8981773330724392 0
20 CCCNC(=O)c1ccn(Cc2ccccc2)c(=O)c1 0.903542273215635 0.908844083912872 0.903542273215635 0.908844083912872 0
21 CCCNC(=O)c1ccn(Cc2ccc(C)cc2)c(=O)c1 0.9159484586725574 0.901444552097425 0.9159484586725574 0.901444552097425 0
19 COc1ccc(Cn2ccc(C(=O)O)cc2=O)cc1 0.905160170866962 0.9070429733771339 0.905160170866962 0.9070429733771339 0
21 Cc1ccc(Cn2ccc(C(=O)NC3CC3)cc2=O)cc1 0.9333163590264999 0.8980612404937744 0.9333163590264999 0.8980612404937744 0
28 c1ccc(CNc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1 0.7473031362826992 0.8016483931404592 0.7473031362826992 0.8016483931404592 1
25 CCCCNc1ncnc2cc3c(cc12)OCCOCCOCCO3 0.8522677383823074 0.7887239959082523 0.8522677383823074 0.7887239959082523 1
24 CCCNc1ncnc2cc3c(cc12)OCCOCCOCCO3 0.9231293838025 0.788583097081816 0.9231293838025 0.788583097081816 1
25 c1nc(N2CCCC2)c2cc3c(cc2n1)OCCOCCOCCO3 0.7833501662535959 0.7893554359636921 0.7833501662535959 0.7893554359636921 1
21 Nc1ncnc2cc3c(cc12)OCCOCCOCCO3 0.7746363758676826 0.79009900286334 0.7746363758676826 0.79009900286334 1
28 Cc1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1 0.7282328642972389 0.7997030425071566 0.7282328642972389 0.7997030425071566 0
28 c1ccc(CNc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1 0.7473031362826992 0.8016483931404592 0.7473031362826992 0.8016483931404592 0
24 CCCNc1ncnc2cc3c(cc12)OCCOCCOCCO3 0.9231293838025 0.788583097081816 0.9231293838025 0.788583097081816 0
25 c1nc(N2CCCC2)c2cc3c(cc2n1)OCCOCCOCCO3 0.7833501662535959 0.7893554359636921 0.7833501662535959 0.7893554359636921 0
25 CCCCNc1ncnc2cc3c(cc12)OCCOCCOCCO3 0.8522677383823074 0.7887239959082523 0.8522677383823074 0.7887239959082523 0
21 Nc1ncnc2cc3c(cc12)OCCOCCOCCO3 0.7746363758676826 0.79009900286334 0.7746363758676826 0.79009900286334 0
21 COc1ccc(C(=O)Nc2ccc(F)c(F)c2)cc1OC 0.941098897678058 0.9362905261117219 0.941098897678058 0.9362905261117219 1
18 Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1 0.9365207349823481 0.9487377731803855 0.9365207349823481 0.9487377731803855 1
21 COc1ccc(C(=O)Nc2ccc(F)c(F)c2)cc1OC 0.941098897678058 0.9362905261117219 0.941098897678058 0.9362905261117219 0
21 COc1ccc(OC(=O)Nc2ccc(C)cc2)cc1OC 0.9326765386496242 0.9304536785641788 0.9326765386496242 0.9304536785641788 0
21 COc1ccc(OC(=O)Nc2ccc(F)cc2)cc1OC 0.9369613863077432 0.9279407711326273 0.9369613863077432 0.9279407711326273 0
18 Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1 0.9365207349823481 0.9487377731803855 0.9365207349823481 0.9487377731803855 0
21 COc1cccc(C(=O)NS(=O)(=O)c2cccc(C)c2)c1 0.9388579318611472 0.9184610831408995 0.9388579318611472 0.9184610831408995 0
22 COc1ccc2c(NC(=O)Cc3ccccc3)ccnc2c1 0.8012601697453877 0.9204423299707022 0.8012601697453877 0.9204423299707022 1
20 Cc1ccc2nccc(NC(=O)CN3CCCC3)c2c1 0.9311635307904911 0.9065373548887204 0.9311635307904911 0.9065373548887204 1
20 O=C(CCCN1CCC1)Nc1ccnc2ccccc12 0.9073104882550365 0.9111020763741313 0.9073104882550365 0.9111020763741313 1
17 CCCNC(=O)Nc1ccnc2ccccc12 0.8498572869564921 0.9174659318624744 0.8498572869564921 0.9174659318624744 1
20 CCCCCNC(=O)Nc1ccnc2cc(C)ccc12 0.8113680056703572 0.900507511713142 0.8113680056703572 0.900507511713142 0
21 COc1ccc2c(NC(=O)NCC3CCC3)ccnc2c1 0.9066122642320017 0.8889624182425795 0.9066122642320017 0.8889624182425795 0
18 CCc1cccc(NC(=O)NC2CCCCC2)n1 0.861965072826538 0.885276885606421 0.861965072826538 0.885276885606421 0
20 COc1cccc(NC(=O)NCc2ccc(Cl)cc2)n1 0.9097914057464161 0.9037693200802135 0.9097914057464161 0.9037693200802135 0
22 COc1ccc2c(NC(=O)Cc3ccccc3)ccnc2c1 0.8012601697453877 0.9204423299707022 0.8012601697453877 0.9204423299707022 0
21 COc1ccc2c(NC(=O)NC3CCCC3)ccnc2c1 0.909067153838993 0.894848172761285 0.909067153838993 0.894848172761285 0
22 Cc1ccc2nccc(NC(=O)NCCN3CCCC3)c2c1 0.9122799682318872 0.8891932915091638 0.9122799682318872 0.8891932915091638 0
19 COc1ccc2c(NC(=O)NC(C)C)ccnc2c1 0.8904824272934349 0.8985471823756827 0.8904824272934349 0.8985471823756827 0
20 Cc1ccc2nccc(NC(=O)CN3CCCC3)c2c1 0.9311635307904911 0.9065373548887204 0.9311635307904911 0.9065373548887204 0
20 O=C(CCCN1CCC1)Nc1ccnc2ccccc12 0.9073104882550365 0.9111020763741313 0.9073104882550365 0.9111020763741313 0
18 CCCNC(=O)Nc1ccnc2cc(C)ccc12 0.8700163151235981 0.902258617825936 0.8700163151235981 0.902258617825936 0
17 CCCNC(=O)Nc1ccnc2ccccc12 0.8498572869564921 0.9174659318624744 0.8498572869564921 0.9174659318624744 0
19 Cc1ccc2nccc(C(=O)NC3CCCC3)c2c1 0.8937215373955792 0.9033686100046572 0.8937215373955792 0.9033686100046572 0
20 COc1ccc2c(NC(=O)NC3CCC3)ccnc2c1 0.9018181216872471 0.8964521810788639 0.9018181216872471 0.8964521810788639 0
18 CCCNC(=O)Nc1ccnc2ccc(C)cc12 0.8700163151235981 0.9027047716720897 0.8700163151235981 0.9027047716720897 0
19 CCCNC(=O)Nc1ccnc2cc(OC)ccc12 0.8870294385690674 0.9025868695229167 0.8870294385690674 0.9025868695229167 0
18 CCNC(=O)Nc1ccnc2cc(OC)ccc12 0.8722609908387126 0.9021283010838547 0.8722609908387126 0.9021283010838547 0
19 CCCNC(=O)Nc1ccnc2ccc(OC)cc12 0.8870294385690674 0.9032045333405806 0.8870294385690674 0.9032045333405806 0
19 COc1ccc2nccc(NC(=O)NC(C)C)c2c1 0.8904824272934347 0.8991765002276421 0.8904824272934347 0.8991765002276421 0
19 COc1ccc2c(NC(=O)NC3CC3)ccnc2c1 0.8877011103267398 0.8992173538534013 0.8877011103267398 0.8992173538534013 0
21 COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1 0.7940400286227499 0.9144998751572496 0.7940400286227499 0.9144998751572496 1
21 COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1 0.7940400286227499 0.9144998751572496 0.7940400286227499 0.9144998751572496 0
23 O=C(c1ccc2c(/C=C/c3cccnc3)[nH]nc2c1)N1CCC1 0.8089020180770806 0.83793538177571 0.8089020180770806 0.83793538177571 1
21 COc1ccc(/C=C\c2[nH]nc3cc(OC)ccc23)cc1 0.791376912321758 0.866095335434677 0.791376912321758 0.866095335434677 1
23 O=C(c1ccc2c(/C=C/c3cccnc3)[nH]nc2c1)N1CCC1 0.8089020180770806 0.83793538177571 0.8089020180770806 0.83793538177571 0
23 CN(Cc1ccc2c(/C=C/C(=O)O)[nH]nc2c1)c1ccccc1 0.7096446187217821 0.8357107322958366 0.7096446187217821 0.8357107322958366 0
22 O=C(O)/C=C/c1[nH]nc2cc(Oc3ccc(F)cc3)ccc12 0.7216806920469718 0.8488449017045239 0.7216806920469718 0.8488449017045239 0
21 O=C(O)/C=C/c1[nH]nc2cc(-c3ccc(F)cc3)ccc12 0.722809660668462 0.8515449823451436 0.722809660668462 0.8515449823451436 0
21 COc1ccc(/C=C\c2[nH]nc3cc(OC)ccc23)cc1 0.791376912321758 0.866095335434677 0.791376912321758 0.866095335434677 0
35 CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4 0.4058424794083466 0.5607049273584147 0.4058424794083466 0.5607049273584147 1
32 O=c1c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc2n1Cc1ccccc1 0.4596291001781795 0.8564185018570417 0.4596291001781795 0.8564185018570417 1
27 CCn1c(=O)c2cnc(Cc3ccccc3)nc2n2c3ccccc3nc12 0.4984557336413783 0.8465655779716924 0.4984557336413783 0.8465655779716924 1
26 CNc1ncc2c(=O)n(-c3ccccc3)c3nc4ccccc4n3c2n1 0.5335496331536993 0.8464428997312081 0.5335496331536993 0.8464428997312081 1
27 CCNc1ncc2c(=O)n(-c3ccccc3)c3nc4ccccc4n3c2n1 0.5376561071201035 0.8456927444760741 0.5376561071201035 0.8456927444760741 1
29 CCn1c(=O)c2cnc(NCCc3ccccc3)nc2n2c3ccccc3nc12 0.5032431219223062 0.8453003581416839 0.5032431219223062 0.8453003581416839 0
26 CNc1ncc2c(=O)n(-c3ccccc3)c3nc4ccccc4n3c2n1 0.5335496331536993 0.8464428997312081 0.5335496331536993 0.8464428997312081 0
27 CCNc1ncc2c(=O)n(-c3ccccc3)c3nc4ccccc4n3c2n1 0.5376561071201035 0.8456927444760741 0.5376561071201035 0.8456927444760741 0
28 CCNc1ncc2c(=O)n(-c3ccc(C)cc3)c3nc4ccccc4n3c2n1 0.5271338538656367 0.8406916593299795 0.5271338538656367 0.8406916593299795 0
28 CCNc1ncc2c(=O)n(-c3ccccc3C)c3nc4ccccc4n3c2n1 0.5271338538656367 0.8381925140308343 0.5271338538656367 0.8381925140308343 0
20 Cc1cnc(-c2ccccc2)nc1Nc1ccccc1 0.7676130952652014 0.9176412842148005 0.7676130952652014 0.9176412842148005 1
18 CCCCNc1nc(-c2ccccc2)ncc1Cl 0.826705320850544 0.8968073589792022 0.826705320850544 0.8968073589792022 1
21 COc1ccccc1Nc1nc(N2CCCC2)ncc1Cl 0.9368638435046134 0.884243885245522 0.9368638435046134 0.884243885245522 1
20 Clc1cnc(N2CCCC2)nc1NCc1ccccc1 0.9366964004255951 0.8898141655707327 0.9366964004255951 0.8898141655707327 1
19 Clc1cnc(N2CCCC2)nc1Nc1ccccc1 0.9303993331101412 0.8937669366779841 0.9303993331101412 0.8937669366779841 1
21 Cc1cnc(-c2ccccc2)nc1NCc1ccccc1 0.7797926130329268 0.9136582081515952 0.7797926130329268 0.9136582081515952 1
16 Cc1cnc(N)nc1NCc1ccccc1 0.8196151326489889 0.8974702362953728 0.8196151326489889 0.8974702362953728 1
23 CC(=O)c1ccccc1Nc1ccnc(-c2ccccc2F)n1 0.7328830964296282 0.8845990772841817 0.7328830964296282 0.8845990772841817 0
20 Cc1cnc(-c2ccccc2)nc1Nc1ccccc1 0.7676130952652014 0.9176412842148005 0.7676130952652014 0.9176412842148005 0
18 CCOc1ccccc1Nc1nc(N)ncc1Cl 0.8882991146394169 0.8836136706162829 0.8882991146394169 0.8836136706162829 0
24 N#Cc1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.724680964577866 0.8723819366804104 0.724680964577866 0.8723819366804104 0
25 COC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.661074578294436 0.889752426749604 0.661074578294436 0.889752426749604 0
21 COc1ccc(-c2ncc(Cl)c(NC3CCCC3)n2)cc1 0.9210151421051238 0.8865351841105912 0.9210151421051238 0.8865351841105912 0
21 Cc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1 0.7467288620385109 0.9128127987223148 0.7467288620385109 0.9128127987223148 0
27 COc1ccc(-c2ncc(C)c(Nc3ccccc3C(=O)N(C)C)n2)cc1 0.7453649777270988 0.877767335774183 0.7453649777270988 0.877767335774183 0
18 CCCCNc1nc(-c2ccccc2)ncc1Cl 0.826705320850544 0.8968073589792022 0.826705320850544 0.8968073589792022 0
26 CNC(=O)c1ccccc1Nc1cc(C(=O)Nc2ccccc2)ccn1 0.660782131432851 0.9025768943330976 0.660782131432851 0.9025768943330976 0
24 CS(=O)(=O)c1ccccc1Nc1cc(Oc2ccccc2)ccn1 0.7595536038598364 0.8878133748075009 0.7595536038598364 0.8878133748075009 0
24 Cc1cnc(-c2ccccc2Cl)nc1Nc1ccccc1C(N)=O 0.7543835001848359 0.8802509805521398 0.7543835001848359 0.8802509805521398 0
20 COc1ccccc1Nc1ccnc(N2CCCC2)n1 0.9254496322831379 0.8913166427545658 0.9254496322831379 0.8913166427545658 0
23 NC(=O)c1ccccc1Nc1ccnc(-c2ccc(F)cc2)n1 0.77565064862791 0.8912016413867457 0.77565064862791 0.8912016413867457 0
24 Cc1ccccc1-c1ncc(Cl)c(Nc2cccc(C(N)=O)c2)n1 0.7543835001848359 0.8821699850770267 0.7543835001848359 0.8821699850770267 0
24 Cc1ccc(-c2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.7543835001848359 0.8873328810046284 0.7543835001848359 0.8873328810046284 0
19 CCCCNc1nc(-c2ccccc2C)ncc1Cl 0.8261168839225085 0.8832683510043984 0.8261168839225085 0.8832683510043984 0
24 Cc1ccccc1-c1ncc(C)c(Nc2ccccc2C(N)=O)n1 0.7698485161371909 0.8817801660725019 0.7698485161371909 0.8817801660725019 0
23 NC(=O)c1ccccc1Nc1nc(-c2ccccc2)ncc1Cl 0.7673781232936939 0.8935181915032958 0.7673781232936939 0.8935181915032958 0
24 Cc1cnc(-c2ccc(F)cc2)nc1Nc1ccccc1C(N)=O 0.7708454737567848 0.8853421570227279 0.7708454737567848 0.8853421570227279 0
24 NC(=O)c1cccc(Nc2nc(-c3ccc(F)cc3)ncc2Cl)c1 0.7557060569473567 0.885731976027253 0.7557060569473567 0.885731976027253 0
26 Cc1ccccc1Nc1nc(-c2ccc(C(=O)N(C)C)cc2)ncc1Cl 0.7354250356538108 0.8817342951058408 0.7354250356538108 0.8817342951058408 0
24 COc1ccccc1Nc1nc(-c2ccc(CN)cc2)ncc1Cl 0.7338231080873902 0.8846700080293515 0.7338231080873902 0.8846700080293515 0
21 COc1ccccc1Nc1nc(N2CCCC2)ncc1Cl 0.9368638435046134 0.884243885245522 0.9368638435046134 0.884243885245522 0
20 Clc1cnc(N2CCCC2)nc1NCc1ccccc1 0.9366964004255951 0.8898141655707327 0.9366964004255951 0.8898141655707327 0
19 Clc1cnc(N2CCCC2)nc1Nc1ccccc1 0.9303993331101412 0.8937669366779841 0.9303993331101412 0.8937669366779841 0
22 Oc1ccc(-c2ncc(Cl)c(NCc3ccccc3)n2)cc1 0.7608553299763591 0.8952305511245482 0.7608553299763591 0.8952305511245482 0
21 Cc1cnc(-c2ccccc2)nc1NCc1ccccc1 0.7797926130329268 0.9136582081515952 0.7797926130329268 0.9136582081515952 0
